"ano","codigo_da_area","area_de_avaliacao","codigo_da_ies","nome_da_ies","sigla_da_ies","organizacao_academica","categoria_administrativa","codigo_do_curso","modalidade_de_ensino","codigo_do_municipio","municipio_do_curso","sigla_da_uf","no_de_concluintes_inscritos","no_de_concluintes_participantes","no_de_concluintes_participantes_com_nota_no_enem","proporcao_de_concluintes_participantes_com_nota_no_enem","nota_bruta_idd","idd_.continuo.","idd_.faixa.","entidade_beneficiente_de_assistencia_social_.cebas."
"2023",92,"TECNOLOGIA EM GESTÃO AMBIENTAL",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1596946,"Educação a Distância",4209102,"Joinville","SC",1,1,0,0,NA,NA,"SC","-"
"2023",21,"ARQUITETURA E URBANISMO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",74432,"Educação Presencial",4209102,"Joinville","SC",31,21,14,0.666666666666667,0.336388103119956,2.80113974824115,"3","-"
"2023",6411,"ENGENHARIA DE COMPUTAÇÃO I",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",83838,"Educação Presencial",4209102,"Joinville","SC",21,16,10,0.625,-0.194027594050529,2.22131484884544,"3","-"
"2023",5,"MEDICINA VETERINÁRIA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380908,"Educação Presencial",4209102,"Joinville","SC",75,61,42,0.688524590163934,-2.92165446495427,1.38752902634908,"2","-"
"2023",6008,"ENGENHARIA QUÍMICA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",92982,"Educação Presencial",4209102,"Joinville","SC",14,10,7,0.7,-1.01925284088049,1.6770485854272,"2","-"
"2023",5806,"ENGENHARIA ELÉTRICA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",99521,"Educação Presencial",4209102,"Joinville","SC",17,12,9,0.75,-3.89962209046377,0.66788347304249,"1","-"
"2023",5710,"ENGENHARIA CIVIL",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",99600,"Educação Presencial",4209102,"Joinville","SC",20,10,6,0.6,2.83508087945742,2.97047882508528,"4","-"
"2023",6,"ODONTOLOGIA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1353735,"Educação Presencial",4209102,"Joinville","SC",58,53,32,0.60377358490566,-0.124029952479479,2.44696862502063,"3","-"
"2023",23,"ENFERMAGEM",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1363759,"Educação Presencial",4209102,"Joinville","SC",36,34,19,0.558823529411765,-5.57815004707757,1.13885945157084,"2","-"
"2023",55,"BIOMEDICINA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1363760,"Educação Presencial",4209102,"Joinville","SC",38,36,27,0.75,-3.95362446683437,1.40521340544902,"2","-"
"2023",6208,"ENGENHARIA DE PRODUÇÃO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380905,"Educação Presencial",4209102,"Joinville","SC",17,12,6,0.5,-0.410020506314346,2.15303928292711,"3","-"
"2023",36,"FISIOTERAPIA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380906,"Educação Presencial",4209102,"Joinville","SC",25,21,10,0.476190476190476,-0.716465476347928,2.3087221710242,"3","-"
"2023",28,"NUTRIÇÃO",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380909,"Educação Presencial",4209102,"Joinville","SC",17,15,7,0.466666666666667,-0.0778853147047998,2.55880655930501,"3","-"
"2023",95,"TECNOLOGIA EM ESTÉTICA E COSMÉTICA",1351,"CENTRO UNIVERSITÁRIO SOCIESC","","Centro Universitário","Privada com fins lucrativos",1380914,"Educação Presencial",4209102,"Joinville","SC",7,5,4,0.8,-1.53200832078025,2.03117329996376,"3","-"
"2023",28,"NUTRIÇÃO",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Comunitária/Confessional",75867,"Educação Presencial",4209102,"Joinville","SC",21,20,16,0.8,0.0534120482679121,2.61577978368047,"3","X"
"2023",27,"FONOAUDIOLOGIA",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Comunitária/Confessional",1284371,"Educação Presencial",4209102,"Joinville","SC",17,16,12,0.75,0.627774422535567,2.70189784708166,"3","X"
"2023",23,"ENFERMAGEM",1014,"INSTITUTO SUPERIOR E CENTRO EDUCACIONAL LUTERANO - BOM JESUS - IELUSC","BOM JESUS/IELUSC","Faculdade","Comunitária/Confessional",17927,"Educação Presencial",4209102,"Joinville","SC",67,66,51,0.772727272727273,1.292295536483,2.85560175098989,"3","X"
"2023",5710,"ENGENHARIA CIVIL",585,"UNIVERSIDADE FEDERAL DE SANTA CATARINA","UFSC","Universidade","Pública Federal",1270310,"Educação Presencial",4209102,"Joinville","SC",43,38,33,0.868421052631579,7.2291704778841,4.15062621443126,"5","-"
"2023",23,"ENFERMAGEM",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",1358265,"Educação Presencial",4209102,"Joinville","SC",16,14,11,0.785714285714286,-0.289331737699297,2.46039500486551,"3","-"
"2023",6,"ODONTOLOGIA",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",19121,"Educação Presencial",4209102,"Joinville","SC",22,22,22,1,2.95837623568314,3.26754979563255,"4","-"
"2023",6307,"ENGENHARIA AMBIENTAL",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",150200,"Educação Presencial",4209102,"Joinville","SC",16,14,10,0.714285714285714,0.544221107279341,2.7983839288122,"3","-"
"2023",5710,"ENGENHARIA CIVIL",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",1202576,"Educação Presencial",4209102,"Joinville","SC",18,18,13,0.722222222222222,-0.0118933112575118,2.2058496377536,"3","-"
"2023",6208,"ENGENHARIA DE PRODUÇÃO",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",150196,"Educação Presencial",4209102,"Joinville","SC",21,17,13,0.764705882352941,0.858046049057336,2.84867704638932,"3","-"
"2023",5710,"ENGENHARIA CIVIL",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",1458695,"Educação a Distância",4209102,"Joinville","SC",10,10,0,0,NA,NA,"SC","-"
"2023",5902,"ENGENHARIA MECÂNICA",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",119426,"Educação Presencial",4209102,"Joinville","SC",49,34,21,0.617647058823529,2.72663708057479,3.37402531859456,"4","-"
"2023",5806,"ENGENHARIA ELÉTRICA",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",1458698,"Educação a Distância",4209102,"Joinville","SC",4,4,0,0,NA,NA,"SC","-"
"2023",19,"FARMÁCIA",81,"UNIVERSIDADE DA REGIÃO DE JOINVILLE","UNIVILLE","Universidade","Comunitária/Confessional",19126,"Educação Presencial",4209102,"Joinville","SC",10,9,8,0.888888888888889,1.823904806977,2.86374778116927,"3","-"
